Order_ID,Date,Product,Category,Quantity,Unit_Price,Discount,Customer_Age,Payment_Method,Store_Location
ORD-109448,5/27/2023,Biography,Books,-1,6.66,0.1,24,PayPal,Online
ORD-109694,8/14/2023,Moisturizer,Beauty,1,424.32,0.1,30,Debit Card,Los Angeles
ORD-103283,3/30/2023,Wireless Mouse,Electronics,4,401.34,0.15,67,Credit Card,Chicago
ORD-100760,3/21/2023,History Book,Books,3,476.47,0.1,60,Apple Pay,Online
ORD-101386,6/20/2023,Moisturizer,Beauty,2,168.04,0.1,43,Debit Card,Chicago
ORD-100655,2/22/2023,Cookware Set,Home & Kitchen,5,21.67,0.1,74,PayPal,Phoenix
ORD-101202,3/20/2023,Wireless Mouse,Electronics,-5,408.46,0.05,40,Debit Card,Houston
ORD-102414,2/22/2023,History Book,Books,7,416.96,0.05,45,Apple Pay,Online
ORD-105548,9/12/2023,Sunscreen,Beauty,4,111.64,0.1,59,PayPal,Online
ORD-104554,3/28/2023,Jacket,Clothing,4,469.4,0.05,64,Debit Card,Los Angeles
ORD-105379,9/29/2023,Jacket,Clothing,0,94.53,0.05,21,Apple Pay,Phoenix
ORD-105654,6/10/2023,Lip Balm,Beauty,5,209.57,0.2,55,Credit Card,Phoenix
ORD-109350,8/13/2023,Jeans,Clothing,2,85.15,0,25,PayPal,Online
ORD-103045,12/26/2023,Jacket,Clothing,6,488.93,0.05,,PayPal,Los Angeles
ORD-102831,5/22/2023,Mechanical Keyboard,Electronics,8,178.25,,38,PayPal,Phoenix
ORD-104819,9/5/2023,Shampoo,Beauty,8,402.42,0,59,Apple Pay,Chicago
ORD-100329,3/14/2023,Jeans,Clothing,6,299.41,0,67,Debit Card,Los Angeles
ORD-106413,2/12/2023,Mechanical Keyboard,Electronics,8,368.78,0.15,45,Cash,Los Angeles
ORD-106389,8/1/2023,Python Guide,Books,1,325.93,0.15,19,Apple Pay,Chicago
ORD-107930,12/15/2023,USB-C Cable,Electronics,1,86.97,0,33,PayPal,Online
ORD-106225,12/15/2023,Headphones,Electronics,5,54.68,0.1,57,Credit Card,Phoenix
ORD-102064,11/20/2023,Headphones,Electronics,1,50000,0.1,19,PayPal,Chicago
ORD-107008,3/4/2023,Python Guide,Books,9,375.3,0.2,61,Cash,Chicago
ORD-105169,8/22/2023,USB-C Cable,Electronics,2,299.58,0.15,57,Credit Card,Houston
ORD-103034,1/3/2023,Air Fryer,Home & Kitchen,3,422.96,0.15,150,Cash,Phoenix
ORD-108640,2/28/2023,Air Fryer,Home & Kitchen,8,409.64,0,35,Credit Card,New York
ORD-108652,5/21/2023,Air Fryer,Home & Kitchen,4,0,0,58,PayPal,Online
ORD-107483,6/16/2023,Cookware Set,Home & Kitchen,3,496.08,0.2,69,Cash,Los Angeles
ORD-108299,9/14/2023,Sunscreen,Beauty,6,5.05,0.15,55,Debit Card,Houston
ORD-101282,1/20/2023,Hoodie,Clothing,2,39.51,0,18,Credit Card,Phoenix
ORD-103020,Invalid_Date,Socks,Clothing,9,171.8,0.2,20,Debit Card,Los Angeles
ORD-103030,2/11/2023,Mechanical Keyboard,Electronics,5,397.15,0.2,48,Cash,Houston
ORD-103899,4/1/2023,Fiction Novel,Books,6,329.5,0.2,29,Credit Card,Phoenix
ORD-102637,6/1/2023,Socks,Clothing,9,202.98,0,55,Credit Card,Houston
ORD-103781,11/13/2023,Lip Balm,Beauty,1,185.07,0,30,Debit Card,Phoenix
ORD-106867,11/30/2023,Monitor,Electronics,6,453.87,0.05,33,Cash,Houston
ORD-107017,7/7/2023,USB-C Cable,Electronics,3,179.92,0.2,52,Cash,Chicago
ORD-103019,7/11/2023,Perfume,Beauty,5,178.27,0,72,Credit Card,Online
ORD-102946,7/16/2023,T-Shirt,Clothing,4,395.4,0.1,N/A,Apple Pay,Houston
ORD-105199,1/1/2023,Data Science 101,Books,5,266.66,0,57,Debit Card,Phoenix
ORD-104195,10/27/2023,Python Guide,Books,3,332.48,0.05,36,Debit Card,Phoenix
ORD-105845,12/2/2023,Python Guide,Books,2,366.88,0.15,47,Apple Pay,HOUSTON
ORD-102664,8/21/2023,Mechanical Keyboard,Electronics,9,218.71,0.2,33,Cash,Online
ORD-109849,11/1/2023,Monitor,Electronics,9,321.67,0,38,,Los Angeles
ORD-101283,7/8/2023,T-Shirt,Clothing,6,419.03,0.15,39,PayPal,Chicago
ORD-103956,2/26/2023,Coffee Maker,Home & Kitchen,7,493.74,0.05,55,PayPal,Chicago
ORD-101363,4/19/2023,Perfume,Beauty,4,122.95,0,27,Debit Card,online
ORD-104202,8/30/2023,Mug,Home & Kitchen,6,81.94,0.1,150,Cash,Phoenix
ORD-103980,8/21/2023,History Book,Books,6,312.83,0.2,68,Cash,Online
ORD-101438,2/15/2023,Mechanical Keyboard,Electronics,9,87.42,0.1,41,Cash,Houston
ORD-109918,4/20/2023,Hoodie,Clothing,1,491.81,0.05,58,Apple Pay,New York
ORD-109154,12/21/2023,Biography,Books,1,130.95,0.2,49,Cash,Los Angeles
ORD-100057,5/15/2023,Socks,Clothing,4,186.4,0.1,34,Cash,Los Angeles
ORD-104903,8/28/2023,Socks,Clothing,9,430.47,0.15,47,Debit Card,New York
ORD-108728,8/14/2023,Python Guide,Books,8,170.11,0.2,43,Cash,Houston
ORD-109150,2/27/2023,Python Guide,Books,3,229.4,0.2,53,Credit Card,Chicago
ORD-101845,3/5/2023,Data Science 101,Books,4,66.03,,65,Debit Card,Los Angeles
ORD-107402,9/12/2023,Hoodie,Clothing,4,140.02,0.15,25,Cash,Online
ORD-108829,5/29/2023,Sunscreen,Beauty,1,218.43,0,45,PayPal,Houston
ORD-105946,7/2/2023,Shampoo,Beauty,3,393.62,0.05,61,Credit Card,Los Angeles
ORD-102881,11/10/2023,History Book,Books,7,50000,0.05,35,Cash,Phoenix
ORD-101744,3/14/2023,Mechanical Keyboard,Electronics,2,156.67,0.15,30,Apple Pay,New York
ORD-108645,10/20/2023,Jacket,Clothing,9,100.81,0.1,200,Apple Pay,Houston
ORD-104631,Invalid_Date,Cookware Set,Home & Kitchen,2,416.37,0.2,43,PayPal,Chicago
ORD-105467,11/1/2023,Shampoo,Beauty,9,53.53,,33,Debit Card,Chicago
ORD-104059,7/25/2023,Moisturizer,Beauty,4,238.77,0.2,48,,Phoenix
ORD-100741,1/30/2023,Cookware Set,Home & Kitchen,7,306.77,,42,Apple Pay,Los Angeles
ORD-106799,10/6/2023,Headphones,Electronics,4,411.41,0.2,30,Cash,Chicago
ORD-104342,12/25/2023,Jeans,Clothing,5,,0,65,Apple Pay,Phoenix
ORD-105274,2/3/2023,Jacket,Clothing,5,9999.99,0,51,Apple Pay,Los Angeles
ORD-101625,5/25/2023,Sunscreen,Beauty,2,437.31,0.1,73,Cash,Online
ORD-100525,1/15/2023,Shampoo,Beauty,2,431.68,0.15,41,Debit Card,Houston
ORD-107026,9/19/2023,History Book,Books,4,483.6,0.2,19,Debit Card,Phoenix
ORD-105661,3/23/2023,Jacket,Clothing,7,221.88,0.2,68,Credit Card,Chicago
ORD-103236,5/25/2023,Lip Balm,Beauty,5,,0.2,69,PayPal,Los Angeles
ORD-105230,12/21/2023,Hoodie,Clothing,6,158.45,0.2,24,Apple Pay,Phoenix
ORD-103258,4/5/2023,Wireless Mouse,Electronics,3,189.79,0.15,69,Debit Card,Houston
ORD-109321,7/31/2023,Socks,Clothing,5,84.99,0.15,53,Cash,Phoenix
ORD-107133,1/26/2023,Socks,Clothing,3,451.97,0.2,55,Debit Card,Chicago
ORD-104588,5/12/2023,Headphones,Electronics,8,423.32,,65,PayPal,New York
ORD-100436,2/25/2023,Perfume,Beauty,2,33.6,0,40,Cash,Chicago
ORD-107783,8/7/2023,Perfume,Beauty,4,491.99,0.05,,Credit Card,Online
ORD-105360,8/20/2023,USB-C Cable,Electronics,4,434.45,0.2,21,Apple Pay,Chicago
ORD-100309,8/24/2023,USB-C Cable,Electronics,3,475.68,0.15,46,Debit Card,Online
ORD-101566,7/25/2023,History Book,Books,2,443.35,0.1,29,Debit Card,Houston
ORD-102632,9/15/2023,History Book,BOOKS,4,407.94,0,52,Credit Card,Online
ORD-105970,9/3/2023,Shampoo,Beauty,1,261.43,0.05,62,Apple Pay,Los Angeles
ORD-106933,2/3/2023,Sunscreen,Beauty,4,211.11,0.15,45,Cash,Chicago
ORD-100402,9/11/2023,History Book,Books,9,198.5,0,19,Debit Card,Chicago
ORD-104218,2/26/2023,Fiction Novel,Books,1,432.22,0.05,34,PayPal,Chicago
ORD-103069,2/22/2023,USB-C Cable,Electronics,5,223.06,0.2,26,PayPal,Phoenix
ORD-100882,10/26/2023,Fiction Novel,Books,8,51.98,0.15,25,Cash,Los Angeles
ORD-100435,12/11/2023,Cookware Set,Home & Kitchen,3,99.93,0.05,28,PAYPAL,Chicago
ORD-107586,1/31/2023,Jacket,Clothing,1,309.19,0,70,Credit Card,Houston
ORD-103298,9/14/2023,Python Guide,Books,3,460.67,0.05,36,Cash,Houston
ORD-103709,4/17/2023,Fiction Novel,Books,7,432.53,0.15,31,PAYPAL,New York
ORD-108319,8/27/2023,Mug,Home & Kitchen,3,219.87,0.1,44,Debit Card,Phoenix
ORD-108653,11/5/2023,Blender,Home & Kitchen,9,81.59,0.15,34,Debit Card,CHICAGO
ORD-105145,4/5/2023,Hoodie,Clothing,6,391.93,0,28,PayPal,New York
ORD-106114,4/24/2023,Data Science 101,Books,1,50000,0.05,53,Credit Card,Chicago
ORD-106597,1/23/2023,Mechanical Keyboard,Electronics,4,216.47,0.2,44,Credit Card,Houston
ORD-100289,4/24/2023,Moisturizer,Beauty,5,495.78,0.2,49,Credit Card,Houston
ORD-105793,11/5/2023,Wireless Mouse,Electronics,2,59.17,0.05,30,PayPal,Houston
ORD-108570,12/18/2023,Jeans,Clothing,7,128.25,0.1,39,Apple Pay,Phoenix
ORD-102624,11/16/2023,Data Science 101,Books,9,353.87,,51,Credit Card,Phoenix
ORD-106404,5/27/2023,Moisturizer,Beauty,6,25.71,0.15,18,Credit Card,Phoenix
ORD-100477,1/19/2023,Blender,Home & Kitchen,3,152.29,0.2,47,Cash,Online
ORD-108973,9/21/2023,Mechanical Keyboard,Electronics,8,58.72,0.1,60,PayPal,Los Angeles
ORD-109423,8/15/2023,T-Shirt,Clothing,9,232.66,0.15,34,PayPal,Los Angeles
ORD-100232,12/8/2023,Cookware Set,Home & Kitchen,3,474.48,0.15,41,Debit Card,Phoenix
ORD-109312,9/23/2023,Biography,BOOKS,7,331.26,0.15,34,Apple Pay,Phoenix
ORD-105937,2/8/2023,Jeans,Clothing,8,195.09,0.05,30,Apple Pay,Chicago
ORD-100738,3/26/2023,Biography,Books,8,116.93,0.2,37,PayPal,Chicago
ORD-106996,3/24/2023,Data Science 101,Books,4,62.96,0.05,72,Apple Pay,Online
ORD-100843,7/28/2023,Jeans,Clothing,7,340.35,0.1,54,CASH,Phoenix
ORD-109421,1/1/2023,T-Shirt,CLOTHING,2,464.15,0.15,63,Apple Pay,New York
ORD-105770,Invalid_Date,T-Shirt,Clothing,8,226.39,0.1,37,Credit Card,Phoenix
ORD-105932,8/6/2023,Blender,Home & Kitchen,9,122,0.2,30,PayPal,Chicago
ORD-105217,3/19/2023,Blender,Home & Kitchen,6,415.69,0.2,54,Credit Card,Chicago
ORD-103252,4/27/2023,Jacket,Clothing,6,239.09,0.2,67,Debit Card,HOUSTON
ORD-104421,1/24/2023,Mechanical Keyboard,Electronics,6,212.57,0.2,72,Cash,Los Angeles
ORD-105466,4/25/2023,Air Fryer,Home & Kitchen,8,96.69,0.15,29,PayPal,New York
ORD-105844,1/2/2023,Mug,Home & Kitchen,6,325.53,0.15,57,debit card,Online
ORD-104141,11/20/2023,Jeans,Clothing,1,100.04,0,25,Credit Card,Los Angeles
ORD-101322,6/19/2023,Headphones,Electronics,2,372.47,0.15,69,Credit Card,Online
ORD-101840,3/15/2023,Air Fryer,Home & Kitchen,2,465.06,0.1,34,Apple Pay,Houston
ORD-101996,Invalid_Date,Mug,Home & Kitchen,9,441.54,0.05,73,Credit Card,New York
ORD-102400,8/25/2023,Wireless Mouse,Electronics,4,144.79,0.2,25,Credit Card,Phoenix
ORD-107857,3/25/2023,Socks,Clothing,3,278.99,0.2,26,PayPal,Phoenix
ORD-103708,3/26/2023,Jeans,Clothing,7,289.4,,30,Apple Pay,Chicago
ORD-104383,1/16/2023,USB-C Cable,Electronics,2,125.53,0.15,22,Debit Card,Phoenix
ORD-104166,1/31/2023,Monitor,Electronics,4,9999.99,0.15,26,Cash,Houston
ORD-100801,12/7/2023,Mug,Home & Kitchen,2,9999.99,0.05,60,Debit Card,Phoenix
ORD-105664,12/8/2023,T-Shirt,Clothing,9,442.54,0,58,Credit Card,Online
ORD-108453,1/30/2023,Python Guide,Books,4,342.72,0,67,,Phoenix
ORD-101406,8/14/2023,History Book,Books,5,471.78,0.2,32,Apple Pay,Chicago
ORD-106861,7/29/2023,Mug,Home & Kitchen,2,0,0.05,59,Apple Pay,Phoenix
ORD-100070,5/20/2023,Biography,Books,9,315.81,0,25,Cash,Los Angeles
ORD-107235,6/29/2023,Mechanical Keyboard,Electronics,9,289.55,0.2,999,PayPal,Los Angeles
ORD-102760,2/13/2023,Perfume,Beauty,3,227.61,0.1,23,Debit Card,Chicago
ORD-108573,11/8/2023,Shampoo,Beauty,5,416.58,0.1,65,PayPal,Online
ORD-104412,2/11/2023,Monitor,Electronics,8,177.8,0.1,,Apple Pay,Online
ORD-101587,9/12/2023,Cookware Set,Home & Kitchen,4,277.19,0.15,38,Cash,Chicago
ORD-104534,5/31/2023,Jacket,Clothing,6,457.99,0,45,PayPal,Phoenix
ORD-104437,6/11/2023,Blender,Home & Kitchen,8,49.14,0.2,33,Cash,Phoenix
ORD-105954,4/12/2023,Biography,Books,2,248.2,0.1,19,Cash,Phoenix
ORD-101075,2/23/2023,Fiction Novel,Books,9,192.03,0.2,36,PayPal,Chicago
ORD-106177,7/26/2023,History Book,Books,7,498.79,0,50,PayPal,Houston
ORD-103509,3/29/2023,Headphones,Electronics,7,481.67,0,20,PayPal,Los Angeles
ORD-101470,9/10/2023,T-Shirt,Clothing,3,105.86,0,43,PayPal,New York
ORD-109339,11/11/2023,Jacket,Clothing,2,391.2,0.2,999,Credit Card,Online
ORD-102604,5/28/2023,USB-C Cable,Electronics,1,463.47,0.1,61,Apple Pay,Houston
ORD-108618,5/27/2023,Python Guide,Books,2,213.82,0.15,27,cash,Phoenix
ORD-101580,12/30/2023,Python Guide,Books,4,39.85,0,24,Apple Pay,Online
ORD-103530,5/6/2023,Blender,Home & Kitchen,3,264.72,0.2,38,Apple Pay,Online
ORD-103904,5/8/2023,Hoodie,Clothing,7,428.34,0.1,71,Credit Card,New York
ORD-104031,4/5/2023,Hoodie,Clothing,5,9999.99,0.15,73,PayPal,Phoenix
ORD-100410,7/19/2023,Moisturizer,Beauty,5,139.22,0.05,-1,Credit Card,Houston
ORD-103796,7/9/2023,Moisturizer,beauty,6,77.1,0.2,71,Credit Card,Online
ORD-102953,10/21/2023,T-Shirt,Clothing,1,16.13,0.15,62,Debit Card,Houston
ORD-107770,2023-13-45,Fiction Novel,Books,7,67.95,0.2,65,Apple Pay,Phoenix
ORD-107436,9/30/2023,Coffee Maker,Home & Kitchen,8,466.77,0.05,72,apple pay,Houston
ORD-104185,3/13/2023,Headphones,Electronics,3,338.19,0.05,56,PayPal,Phoenix
ORD-103092,10/2/2023,Perfume,Beauty,5,40.98,0,46,Cash,Chicago
ORD-102727,2/11/2023,Shampoo,Beauty,9,134.44,0.05,27,Apple Pay,Chicago
ORD-100478,5/20/2023,Fiction Novel,Books,7,290.7,0.2,64,Apple Pay,Chicago
ORD-101330,11/1/2023,Mechanical Keyboard,Electronics,2,242.88,0.15,72,Credit Card,Chicago
ORD-102284,3/2/2023,Lip Balm,Beauty,5,25.41,0,74,Apple Pay,Houston
ORD-109933,9/20/2023,Perfume,Beauty,9,50000,0.1,50,Cash,Online
ORD-104878,5/5/2023,Moisturizer,Beauty,2,474.92,0.15,40,Cash,Phoenix
ORD-101778,3/17/2023,Monitor,Electronics,3,418.76,0.15,54,Credit Card,Houston
ORD-106499,10/10/2023,Fiction Novel,Books,3,217.34,0.05,62,PayPal,New York
ORD-100752,11/4/2023,Biography,Books,6,171.13,0.2,20,Credit Card,Chicago
ORD-106178,9/16/2023,Mechanical Keyboard,Electronics,8,153.14,0,23,Debit Card,Phoenix
ORD-104340,10/7/2023,Perfume,Beauty,6,497.18,0.05,68,PayPal,ONLINE
ORD-109095,8/13/2023,Mug,Home & Kitchen,5,330.38,0.1,40,Credit Card,Houston
ORD-106429,8/23/2023,Moisturizer,Beauty,-1,137.82,0.05,52,Credit Card,New York
ORD-107627,5/20/2023,Fiction Novel,Books,4,430.66,0,71,Apple Pay,Online
ORD-106148,5/22/2023,Lip Balm,Beauty,4,388.64,0.2,33,Debit Card,Chicago
ORD-101032,8/25/2023,Python Guide,Books,5,326.96,0,37,Debit Card,Online
ORD-105545,9/12/2023,Mechanical Keyboard,Electronics,3,432.22,0.2,,Cash,New York
ORD-105501,4/15/2023,Wireless Mouse,Electronics,5,304.77,0.2,25,Debit Card,Chicago
ORD-100469,8/1/2023,History Book,Books,2,471.82,0.15,49,PayPal,Los Angeles
ORD-101546,5/20/2023,Lip Balm,Beauty,6,95.86,0.05,48,Credit Card,Los Angeles
ORD-108770,5/1/2023,History Book,Books,7,472.23,0.15,73,Debit Card,New York
ORD-108818,2/14/2023,Cookware Set,Home & Kitchen,2,281.47,0.2,32,Apple Pay,New York
ORD-102684,12/21/2023,Wireless Mouse,electronics,1,163.91,0.15,64,Credit Card,New York
ORD-108952,10/12/2023,Jacket,Clothing,6,20.57,0.2,71,paypal,Phoenix
ORD-106593,1/28/2023,Data Science 101,Books,6,371.08,0.1,65,Apple Pay,Chicago
ORD-101026,9/17/2023,Data Science 101,Books,2,303.22,0.15,36,Cash,Online
ORD-104263,3/11/2023,Monitor,Electronics,4,344.92,0.2,54,Credit Card,Chicago
ORD-109062,1/15/2023,Air Fryer,Home & Kitchen,1,315.66,0.1,21,Credit Card,New York
ORD-105730,7/24/2023,Headphones,Electronics,3,278.24,0.2,42,Cash,New York
ORD-106849,11/17/2023,Perfume,Beauty,5,234.01,0,37,Cash,New York
ORD-102355,6/23/2023,Perfume,Beauty,4,398.63,0.05,50,Cash,Phoenix
ORD-105457,4/27/2023,Fiction Novel,Books,1,-5,0.05,65,Credit Card,Online
ORD-104092,12/13/2023,Moisturizer,Beauty,8,487.11,0.1,27,Debit Card,Online
ORD-100774,9/23/2023,Moisturizer,Beauty,7,9999.99,0.05,42,Cash,Phoenix
ORD-103466,12/23/2023,Monitor,Electronics,7,40.78,0.2,31,PayPal,Phoenix
ORD-109072,5/10/2023,T-Shirt,Clothing,3,372.25,0.2,70,Cash,Chicago
ORD-104234,12/28/2023,Socks,Clothing,2,161.69,0.15,65,Credit Card,New York
ORD-108157,6/3/2023,Socks,Clothing,-5,319.79,0.1,26,Cash,Chicago
ORD-100642,2/4/2023,Mechanical Keyboard,Electronics,2,170.04,0,47,PayPal,New York
ORD-104503,12/2/2023,Fiction Novel,Books,6,315.35,0.15,51,PayPal,Los Angeles
ORD-106420,9/2/2023,Python Guide,Books,8,481.22,0.2,56,PayPal,New York
ORD-104367,3/20/2023,Blender,Home & Kitchen,Unknown,475.01,0.05,54,Debit Card,Houston
ORD-108070,6/17/2023,Perfume,Beauty,8,211.53,0.05,999,Credit Card,Phoenix
ORD-103593,11/17/2023,Jeans,Clothing,2,250.7,0.1,74,Debit Card,Chicago
ORD-108892,3/30/2023,Python Guide,Books,6,74.74,0.1,31,PayPal,Online
ORD-101109,1/1/2023,Perfume,Beauty,6,272.93,0.05,60,PayPal,New York
ORD-107830,7/6/2023,Blender,Home & Kitchen,5,411.06,0.1,71,Apple Pay,Los Angeles
ORD-106423,8/8/2023,USB-C Cable,Electronics,9,262.73,0.1,46,PayPal,Chicago
ORD-101421,3/31/2023,Jacket,Clothing,6,369.73,0.05,55,Credit Card,Houston
ORD-105341,6/6/2023,Jeans,Clothing,3,37.69,0.2,60,Debit Card,Los Angeles
ORD-105170,2/2/2023,Biography,Books,6,209.75,0.2,71,Credit Card,Houston
ORD-106953,8/10/2023,Jacket,Clothing,8,314.87,0.15,71,Debit Card,Chicago
ORD-106791,10/5/2023,Jeans,Clothing,9,0,0.1,27,Cash,Chicago
ORD-105273,2/18/2023,Coffee Maker,Home & Kitchen,8,495.24,0.1,27,Cash,LOS ANGELES
ORD-105864,4/2/2023,Coffee Maker,Home & Kitchen,3,88.01,0,32,PayPal,Los Angeles
ORD-100963,2/21/2023,Mechanical Keyboard,Electronics,2,29.92,0,200,Apple Pay,Chicago
ORD-101681,5/20/2023,Biography,Books,6,347.97,0.05,56,PayPal,New York
ORD-101248,1/26/2023,Sunscreen,BEAUTY,7,373.23,0,43,Debit Card,Los Angeles
ORD-100634,7/22/2023,Headphones,Electronics,1,283.54,0,Unknown,PayPal,Online
ORD-102570,9/17/2023,Hoodie,Clothing,4,66.04,0,47,PayPal,Chicago
ORD-109335,9/16/2023,Perfume,Beauty,7,205.87,0.2,70,PayPal,New York
ORD-103791,9/28/2023,Headphones,Electronics,2,254.09,0.1,45,Debit Card,Phoenix
ORD-103310,1/30/2023,Coffee Maker,Home & Kitchen,4,488.05,0.2,,PayPal,Phoenix
ORD-102167,5/14/2023,Headphones,Electronics,7,82.6,0.05,59,Apple Pay,Houston
ORD-100364,5/6/2023,Shampoo,Beauty,4,67.24,0.2,N/A,Credit Card,Los Angeles
ORD-102856,6/4/2023,Coffee Maker,HOME & KITCHEN,4,447.98,0.2,31,PayPal,Los Angeles
ORD-102826,1/30/2023,Shampoo,Beauty,7,62.62,0.2,72,Debit Card,LOS ANGELES
ORD-109750,5/8/2023,Headphones,Electronics,4,223.14,0.1,19,Credit Card,New York
ORD-106662,1/15/2023,Coffee Maker,Home & Kitchen,5,254.36,0.2,47,Credit Card,Phoenix
ORD-108013,11/18/2023,Socks,CLOTHING,5,238.75,0.2,66,PayPal,Phoenix
ORD-107653,2/12/2023,Coffee Maker,Home & Kitchen,6,283.62,0.1,33,Debit Card,Phoenix
ORD-103998,5/28/2023,Monitor,Electronics,5,277.63,0.05,200,Debit Card,New York
ORD-104149,4/16/2023,Jeans,Clothing,4,206.37,0.05,71,Debit Card,Los Angeles
ORD-104476,7/18/2023,Mechanical Keyboard,ELECTRONICS,7,403.51,0,55,Credit Card,Phoenix
ORD-103339,7/5/2023,Headphones,Electronics,5,403.12,0.05,45,PayPal,Chicago
ORD-103705,5/5/2023,Shampoo,Beauty,8,449.62,0.2,52,Debit Card,Chicago
ORD-101173,11/11/2023,Biography,Books,8,121.63,0.1,37,Debit Card,Houston
ORD-104329,11/20/2023,Headphones,Electronics,4,391.27,0,,Cash,New York
ORD-109175,7/14/2023,Python Guide,Books,7,50000,0,26,Apple Pay,Houston
ORD-107913,1/22/2023,History Book,Books,7,419.9,0.15,27,Credit Card,Los Angeles
ORD-102577,5/20/2023,Mug,Home & Kitchen,4,406.18,0.1,65,Apple Pay,Los Angeles
ORD-101990,11/16/2023,Fiction Novel,Books,5,453.4,0,31,Apple Pay,Los Angeles
ORD-107432,11/5/2023,Cookware Set,Home & Kitchen,7,449.94,0,63,Credit Card,Houston
ORD-103510,8/30/2023,Blender,Home & Kitchen,3,490.29,0.1,24,Cash,Phoenix
ORD-104455,1/1/2023,Moisturizer,Beauty,4,31.31,0.15,68,Debit Card,Phoenix
ORD-109163,3/26/2023,Jeans,Clothing,6,47.04,0,21,Apple Pay,Los Angeles
ORD-104863,9/10/2023,Biography,Books,7,230.87,0.1,65,Credit Card,Houston
ORD-103647,7/5/2023,Biography,Books,0,263.97,0.2,19,Credit Card,Chicago
ORD-105763,1/14/2023,Headphones,Electronics,4,417.8,0.2,44,Debit Card,Chicago
ORD-102629,1/28/2023,Coffee Maker,Home & Kitchen,6,226.8,0.15,55,Debit Card,Online
ORD-100378,10/18/2023,Coffee Maker,Home & Kitchen,1,122.58,0.15,55,PayPal,Houston
ORD-101411,12/4/2023,Moisturizer,Beauty,4,411.81,0.1,18,Credit Card,Houston
ORD-105138,3/28/2023,T-Shirt,Clothing,4,386.65,0.1,73,Cash,Houston
ORD-104239,12/21/2023,Wireless Mouse,Electronics,2,458.49,0,35,PayPal,Phoenix
ORD-104583,1/19/2023,Sunscreen,Beauty,3,435,0.05,21,Cash,Houston
ORD-106581,6/6/2023,Socks,Clothing,9,9999.99,0.2,36,PayPal,Phoenix
ORD-107198,1/15/2023,USB-C Cable,Electronics,7,167.74,0.05,30,PayPal,Los Angeles
ORD-106993,3/23/2023,Blender,Home & Kitchen,4,265.91,0.05,45,paypal,Houston
ORD-100816,6/9/2023,Hoodie,Clothing,5,208.49,0.15,,Debit Card,Online
ORD-102405,11/5/2023,Mechanical Keyboard,Electronics,7,219.14,0.15,37,Debit Card,Phoenix
ORD-105759,2/1/2023,Air Fryer,Home & Kitchen,7,399.86,0.05,57,Cash,New York
ORD-109702,10/28/2023,Cookware Set,Home & Kitchen,7,105.28,0,35,Cash,New York
ORD-105571,4/27/2023,Jacket,Clothing,6,94.75,0.15,32,Debit Card,New York
ORD-102132,5/20/2023,Headphones,ELECTRONICS,8,333.14,0,47,Credit Card,New York
ORD-101798,2023-13-45,Data Science 101,Books,6,158.37,0.1,26,Debit Card,Online
ORD-103091,8/2/2023,Headphones,Electronics,4,424.09,0.1,70,Apple Pay,Los Angeles
ORD-109310,12/21/2023,Perfume,Beauty,3,140.87,0.15,64,Cash,Phoenix
ORD-104866,3/25/2023,Air Fryer,Home & Kitchen,6,204.83,0.2,25,Credit Card,New York
ORD-103123,10/31/2023,History Book,Books,5,472.39,0.1,55,Cash,New York
ORD-109992,7/14/2023,Wireless Mouse,electronics,5,304.35,0.05,35,PayPal,Online
ORD-105372,8/27/2023,Blender,Home & Kitchen,7,287.34,0.15,27,Cash,Los Angeles
ORD-107385,Invalid_Date,Perfume,Beauty,9,109.52,0.2,25,Cash,New York
ORD-100123,7/5/2023,Cookware Set,Home & Kitchen,4,234.53,0.15,67,Debit Card,Houston
ORD-100180,5/17/2023,Coffee Maker,Home & Kitchen,2,66.53,0.05,29,Apple Pay,Online
ORD-109525,8/14/2023,Hoodie,Clothing,6,72.19,0.05,28,PayPal,Los Angeles
ORD-100971,3/1/2023,Data Science 101,Books,5,106.1,0.2,39,Cash,Houston
ORD-104823,9/18/2023,Headphones,Electronics,4,43.32,0.05,63,Credit Card,Phoenix
ORD-108730,5/11/2023,Jacket,Clothing,4,254.01,0.05,33,Cash,Los Angeles
ORD-104192,2/28/2023,Jeans,Clothing,7,206.43,0.2,71,Debit Card,Online
ORD-105737,6/30/2023,Moisturizer,Beauty,8,457.79,0.1,44,Credit Card,Houston
ORD-101158,8/11/2023,Headphones,Electronics,3,443.71,0,48,Credit Card,Phoenix
ORD-100238,11/22/2023,Socks,Clothing,7,343.18,0.05,38,Apple Pay,Online
ORD-101533,4/3/2023,Coffee Maker,Home & Kitchen,1,182.57,0.15,47,Debit Card,Online
ORD-105235,4/27/2023,Headphones,Electronics,5,263.91,0.15,62,Cash,Phoenix
ORD-103411,5/13/2023,Moisturizer,Beauty,3,366.11,0.1,74,Debit Card,Houston
ORD-106725,4/26/2023,Hoodie,Clothing,2,411.01,0.15,54,Debit Card,Online
ORD-109381,4/9/2023,Shampoo,Beauty,8,407.85,0.2,32,Debit Card,New York
ORD-101536,5/20/2023,Moisturizer,Beauty,6,288.52,0.1,73,PayPal,Phoenix
ORD-103394,10/6/2023,Fiction Novel,Books,8,120.15,0.05,23,Credit Card,Online
ORD-109938,8/9/2023,T-Shirt,Clothing,7,304.14,0.15,37,Debit Card,Phoenix
